_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,cwelcc_flag,geometry
490,7505,The Rec Room Before & After School Program,Commercial Agency,255 ROYAL YORK RD,M8V 2V8,3,(416) 253-8553,Community Rec/Centre - Board Run,Mimico Adult Centre,0,0,24,48,108,180,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.496646228, 43.613076331]}"
491,7528,My Little School,Commercial Agency,1492 VICTORIA PARK AVE,M4A 2M6,16,(416) 755-0305,Other,,10,15,24,0,20,69,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3026378767, 43.7237048827]}"
492,7549,Plasp St. Pius X Catholic School,Non Profit Agency,71 JANE ST,M6S 3Y3,4,(888) 739-4102,Catholic Elementary School,St. Pius X,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4847166048, 43.651285804]}"
493,7652,Friendly Little Campus Daycare 2,Commercial Agency,63 ORCHARD PARK DR,M1E 3T8,25,(416) 282-5556,Purpose Built,,20,30,48,0,0,98,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.1807113416, 43.7751965143]}"
494,7689,Rawlinson B & A School Program,Non Profit Agency,231 GLENHOLME AVE,M6E 3C7,9,(416) 394-3079,Public Elementary School,Rawlinson Community School,0,0,0,78,120,198,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4400466717, 43.6839856509]}"
495,7693,King George B & A School Program,Non Profit Agency,25 REXFORD RD,M6S 2M2,4,(416) 509-0159,Public Elementary School,King George Junior Public School,0,0,0,26,60,86,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.486886751, 43.663162689]}"
496,7699,Weston Memorial B & A School Program,Non Profit Agency,200 JOHN ST,M9N 1K2,5,(416) 241-5534,Public Elementary School,Weston Memorial Junior Public School,0,0,0,13,15,28,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.5093332103, 43.7059867365]}"
497,7708,Garderie La Farandole - Pierre Elliott Trudeau,Non Profit Agency,77 GRACE ST,M6J 2S4,11,(416) 603-6062,Public Elementary (French),Ecole Elementaire Pierre Elliott Trudeau,0,15,24,52,60,151,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.414544107, 43.653067599]}"
498,7712,Scarborough Citadel Child Care,Non Profit Agency,2021 LAWRENCE AVE E,M1R 2Z2,21,(416) 759-1721x4,Church,Salvation Army Scarborough Citadel Corp.,10,15,24,0,0,49,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.2950132185, 43.7450563709]}"
499,7766,Maplewood Before And After School Care,Non Profit Agency,15 CHERRYWOOD AVE,M6C 2X4,12,(416) 654-2498,Public Elementary School,Humewood Community School,0,0,0,0,120,120,Y,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.4280237018, 43.6866436809]}"
500,7818,Ascot Avenue Community Day Care,Non Profit Agency,95 REGAL RD,M6H 2J6,9,(416) 653-7760,Public Elementary School,Regal Road Public School,0,0,0,65,90,155,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.440063285, 43.673775167]}"
501,7939,Plasp Holy Angels Catholic School,Non Profit Agency,65 JUTLAND RD,M8Z 2G6,3,(888) 739-4102,Catholic Elementary School,Holy Angels Catholic School,10,25,32,26,30,123,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.5176605304, 43.6284178277]}"
502,7978,Future Stars Child Care Centre,Commercial Agency,3895 LAWRENCE AVE E,M1G 3T3,24,(416) 431-3898,High Rise Apartment,,0,0,24,0,28,52,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.2079803013, 43.7631364672]}"
503,7981,Petite Maison Montessori,Commercial Agency,126 O CONNOR DR,M4K 2K7,14,(416) 429-0507,Place of Worship,Don Mills United Church,0,15,48,0,0,63,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.350736114, 43.693462739]}"
504,7987,Broadlands School Age Program Ymca,Non Profit Agency,106 BROADLANDS BLVD,M3A 1J7,16,(416) 492-3364,Public Elementary School,Broadlands Public School,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.316462275, 43.745727722]}"
505,8162,Growing Tykes Child Care,Non Profit Agency,4105 LAWRENCE AVE E,M1E 2S2,24,(416) 438-5989,Purpose Built,Growing Tykes Learning Centre,30,40,72,0,0,142,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.19521008, 43.766151054]}"
506,8163,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Non Profit Agency,119 CLOSE AVE,M6K 2V2,4,(416) 535-6116,House,,10,15,24,0,0,49,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.434310022, 43.637102709]}"
507,8168,St. Robert School Age Ymca,Non Profit Agency,70 BAINBRIDGE AVE,M3H 2K2,6,(437) 225-8035,Catholic Elementary School,St. Robert Catholic School,0,0,0,26,45,71,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.444145181, 43.749657532]}"
508,8169,Carousel Child Care Development Centre,Commercial Agency,623 FINCH AVE W,M2R 3V4,6,(416) 636-0614,High Rise Apartment,,0,14,32,0,0,46,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.453757527, 43.770632437]}"
509,8198,Play And Grow Child Care Centre,Non Profit Agency,227 DREWRY AVE,M2M 1E3,18,(416) 395-5098,Public Elementary School,R J Lang Public School,0,0,0,26,45,71,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4265137302, 43.7834939824]}"
510,8200,Avalon Children's Montessori School,Commercial Agency,31 WOOD GLEN RD,M1N 2V8,20,(416) 690-7744,Place of Worship,Fallingbrook Presbyterian Church,0,0,31,0,0,31,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.275433602, 43.68415499]}"
511,8205,Montessori Jewish Day School Of Toronto,Non Profit Agency,55 YEOMANS RD,M3H 3J7,6,(416) 784-5071,Synagogue,Beth David Synagogue,0,45,40,23,0,108,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.440223381, 43.748955385]}"
512,8258,Apple Day Care Centre,Commercial Agency,3434 EGLINTON AVE E,M1J 2J1,24,(416) 264-3158,High Rise Apartment,,6,10,24,0,15,55,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.211213593, 43.745612997]}"
513,8477,Birchmount Bluffs Neighbourhood Centre Community Nursery School,Non Profit Agency,93 BIRCHMOUNT RD,M1N 3J7,20,(416) 396-4315,Purpose Built,Birchmount Bluffs Neighbourhood Centre,0,0,20,0,0,20,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.26233166, 43.695419466]}"
514,8570,Kids Zone Daycare Inc.,Commercial Agency,123 GLENDALE AVE,M6R 2T3,4,(416) 534-1758,House,,0,15,36,0,0,51,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.450800535, 43.642548368]}"
515,8703,"St. Bartholomew's Children's Centre, Regent Park Inc.",Non Profit Agency,38 REGENT ST,M5A 3N7,13,(416) 368-6375,Place of Worship,St. Bartholomew's Anglican Church,0,0,0,0,30,30,Y,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.364272448, 43.658595115]}"
516,8743,Muppets Children's Centre 316,Commercial Agency,316 MAIN ST,M4C 4X7,19,(416) 694-7888,House,,6,20,0,0,0,26,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.302406039, 43.688736414]}"
517,8823,Grace Christian School - Day Nursery,Non Profit Agency,201 TEMPO AVE,M2H 2R9,17,(416) 502-1540,Place of Worship,Grace Chinese Gospel Church Of North York,10,25,56,0,0,91,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.339767214, 43.805290442]}"
518,8826,Plasp Islington Junior Middle School,Non Profit Agency,44 CORDOVA AVE,M9A 2H5,3,(888) 739-4102,Public Elementary School,Islington Junior Middle School,0,0,0,26,75,101,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.527946686, 43.647482818]}"
519,8827,Plasp St. Elizabeth Catholic School,Non Profit Agency,5 REDCAR AVE,M9B 1J8,3,(888) 739-4102,Catholic Elementary School,St. Elizabeth Catholic School,0,0,0,13,29,42,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.557453673, 43.635155164]}"
520,8905,Rhyme & Reason Day Care,Commercial Agency,474 BROWNS LINE,M8W 3T9,3,(416) 255-3008,Purpose Built,Child Care Centre - Single Unit,0,10,26,0,20,56,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.5461132354, 43.6026620321]}"
521,8929,N.Y.A.D. Midland,Non Profit Agency,720 MIDLAND AVE,M1K 4C9,20,(416) 264-8050,Public High School,Scarborough Centre For Alternative Studies,12,20,24,0,0,56,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.256586692, 43.728360512]}"
522,9017,Northwest Childhood Learning Centre,Commercial Agency,2978 ISLINGTON AVE,M9L 2K6,7,(416) 740-2888,Other,,0,15,32,0,0,47,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.571215997, 43.758645473]}"
523,9240,Finch Business Park Child Care,Commercial Agency,1183A FINCH AVE W,M3J 2G3,6,(416) 739-1478,Other,,20,30,48,0,0,98,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.482986147, 43.764266593]}"
524,9294,Le Petit Chaperon Rouge - Coxwell,Non Profit Agency,419 COXWELL AVE,M4L 3B9,19,(416) 463-3955,Low Rise Apartment,,6,15,48,0,0,69,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.320512949, 43.677246214]}"
525,9320,Plasp St. Cecilia Catholic School,Non Profit Agency,355 ANNETTE ST,M6P 1R3,4,(888) 739-4102,Catholic Elementary School,St. Cecilia Catholic School,0,0,0,26,90,116,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.474657944, 43.660794574]}"
526,9330,Garderie Mon Petit Jardin,Non Profit Agency,500 SANDHURST CIR,M1S 3Y7,23,(416) 397-6982,Catholic Elementary (French),Ecole St. Jean De Lalande,6,15,16,26,45,108,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.264088267, 43.804750023]}"
527,9373,Head Start Montessori,Commercial Agency,2235 SHEPPARD AVE E,M2J 5B5,17,(416) 756-7300,Place of Worship,Garden Church,10,30,24,0,0,64,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.32785296, 43.772724647]}"
528,9433,Yorktown Montessori School,Commercial Agency,349 KENNETH AVE,M2N 4V9,18,(416) 226-6932,Place of Worship,Willowdale United Church,0,0,40,0,0,40,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.409822203, 43.775788302]}"
529,9444,Lullaboo Nursery And Childcare Center - Bedford Campus,Commercial Agency,11 BEDFORD PARK AVE,M5M 1H8,8,(416) 544-1039,Place of Worship,North Toronto Early Years Learning Centre,10,26,24,0,0,60,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4035164512, 43.7271119912]}"
530,9456,Wilmington Best Schoolage Satellite Centre,Non Profit Agency,285 WILMINGTON AVE,M3H 5K8,6,(416) 633-2665,Public Elementary School,Charles H. Best East Public School,0,0,0,0,30,30,Y,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.458630234, 43.767445246]}"
531,9462,St. Vincent Sunshine,Non Profit Agency,116 FERMANAGH AVE,M6R 1M2,4,(416) 532-0428,Catholic Elementary School,St. Vincent De Paul,0,0,0,20,30,50,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.4479262725, 43.6468378426]}"
532,9465,Mackie Sunshine Childcare Inc. - St. Denis Sunshine,Non Profit Agency,67 BALSAM AVE,M4E 3B8,19,(416) 434-9146,Catholic Elementary School,St. Denis Catholic School (Jr),0,0,0,0,30,30,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.28990762, 43.672998343]}"
533,9467,The Village Shul And Learning Centre Of Toronto,Non Profit Agency,1072 EGLINTON AVE W,M6C 2E2,8,(416) 785-1107,Place of Worship,The Village Shul,0,30,40,0,0,70,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.431434535, 43.69998653]}"
534,9470,Norseman Jr Ymca,Non Profit Agency,80 LOTHIAN AVE,M8Z 4K5,3,(416) 917-8900,Community/Rec Centre - City,Fairfield Senior Centre,0,0,16,0,0,16,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.519311798, 43.639678028]}"
535,9471,Norseman School Age Program (Ymca),Non Profit Agency,105 NORSEMAN ST,M8Z 2R1,3,(416) 917-8900,Public Elementary School,Norseman Public School,0,0,0,78,150,228,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.51632975, 43.63430526]}"
536,9536,Pineway Child Care Learning Center,Non Profit Agency,110 PINEWAY BLVD,M2H 1A8,17,(416) 225-7156,Public Elementary School,Pineway Public School,0,15,48,26,30,119,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.374515527, 43.796417773]}"
537,9540,Bruce Woodgreen Early Learning Centre,Non Profit Agency,51 LARCHMOUNT AVE,M4M 2Y6,14,(416) 645-6000x1158,Public Elementary School,Bruce Public School,0,15,24,52,60,151,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.33333606, 43.661035814]}"
538,9573,Teddy Bear Educare Advance,Commercial Agency,86 ADVANCE RD,M8Z 2T7,3,(416) 236-3308,Commercial Building,Single Unit,0,15,48,0,0,63,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.523380657, 43.635319331]}"
539,9595,City Kids Early Learning & Child Care Centre,Public (City Operated) Agency,34 BATHURST ST,M5V 3W3,10,(416) 392-0932,Purpose Built,,10,20,32,0,0,62,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.401978334, 43.641245004]}"
540,9607,Children's Magic Moments Child Care And Nursery School,Commercial Agency,98 BRAEMAR AVE,M5P 2L4,12,(416) 488-0114,Purpose Built,,10,15,24,0,0,49,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.409374963, 43.702963173]}"
541,9608,Sunnyside Day Care - Roncesvalles,Commercial Agency,10 HIGH PARK BLVD,M6R 1M4,4,(416) 538-9654,House,,10,45,32,0,0,87,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.450472422, 43.646387076]}"
542,9633,Treasured Moments - Bloor,Commercial Agency,3107 BLOOR ST W,M8X 1E2,3,(416) 234-0303,Commercial Building,,10,20,48,0,0,78,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.5160188144, 43.6460913846]}"
543,9658,Network Child Care Services - Wade Avenue Centre,Non Profit Agency,544 LANSDOWNE AVE,M6H 3Y5,9,(416) 530-0722x4052,High Rise Apartment,Tamil Co-Operative Homes Inc.,0,15,24,0,0,39,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.443406467, 43.659382928]}"
544,9679,Mackie Sunshine Child Care Inc.St. Joseph's Sunshine,Non Profit Agency,176 LESLIE ST,M4M 3C7,14,(416) 469-2866,Catholic Elementary School,St. Joseph's Catholic School,0,0,0,0,30,30,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.331890548, 43.66580807]}"
545,9707,Growing Tykes Learning Centre (Dundas Street West),Non Profit Agency,5150 DUNDAS ST W,M9A 1C3,3,(416) 207-9259,Purpose Built,,20,35,64,0,0,119,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.533970973, 43.643609932]}"
546,9741,University Of Toronto Early Learning Centre - Glen Morris,Non Profit Agency,7 GLEN MORRIS ST,M5S 1H9,11,(416) 978-6725,Purpose Built,,10,30,56,0,0,96,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.401114578, 43.663949319]}"
547,9742,University Of Toronto Early Learning Centre - O.I.S.E.,Non Profit Agency,252 BLOOR ST W,M5S 1V6,11,(416) 978-6725,Community College/University,Ontario Institute For Studies In Education (Oise),0,10,16,0,0,26,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.398672217, 43.668435727]}"
548,9764,Childspace Day Care Corporation # 3 (49 Felstead Avenue),Non Profit Agency,49 FELSTEAD AVE,M4J 1G3,14,(416) 469-9766,Catholic High School,St. Patrick Catholic High School,10,20,32,0,0,62,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.327649482, 43.678322299]}"
549,9768,University Of Toronto Childcare On Charles,Non Profit Agency,35 CHARLES ST W,M4Y 1R6,13,(416) 415-2604,High Rise Apartment,Tower Co-Op,10,15,48,0,0,73,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.387502519, 43.668190018]}"
550,9780,Boulton Avenue Child Care Centre,Non Profit Agency,131 BROADVIEW AVE,M4M 2E9,14,(416) 463-7625,Other,Royal Canadian Curling Club,10,15,47,0,0,72,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.349925343, 43.659841955]}"
551,9800,Central Montessori Schools - York Mills Campus,Commercial Agency,18 COLDWATER RD,M3B 1Y7,16,(416) 510-1200,Private Elementary School,Central Montessori Private School,20,71,144,0,0,235,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.35846062, 43.7558375353]}"
552,9815,Kids & Company - Bloor Street Site,Commercial Agency,160 BLOOR ST E,M4W 1B9,11,(416) 924-5437x0,Office Building,Unilever Office Building,20,25,32,0,0,77,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3830486971, 43.6716320246]}"
553,9847,Kids & Company - Front Street Site,Commercial Agency,320 FRONT ST W,M5V 3B6,10,(416) 345-1543x0,Other,,9,19,24,10,0,62,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3910194154, 43.6439951495]}"
554,9916,Broad View French Montessori School,Commercial Agency,903 PAPE AVE,M4K 3V1,14,(416) 467-1618,Commercial Building,,0,14,19,0,0,33,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3467750892, 43.6848020941]}"
555,9928,Don Mills Children's Centre,Commercial Agency,33 KERN RD,M3B 1S9,16,(416) 386-9744,Other,,6,10,16,0,0,32,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3503322847, 43.7488809564]}"
556,9939,Woodgreen Community Services (The)(Debbie Yeung Child Care Centre),Non Profit Agency,249 COSBURN AVE,M4J 2M2,14,(416) 645-6000x1158,Purpose Built,Woodgreen Community Services-Homeward Bound,10,25,24,0,0,59,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.342079874, 43.690556059]}"
557,9965,Martin Luther Child Care - Lakeshore,Non Profit Agency,2379 LAKE SHORE BLVD W,M8V 1B7,3,(416) 259-2861,Church,,0,0,16,0,26,42,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4880023903, 43.6153407975]}"
558,9989,Prodigy Learning Centre,Commercial Agency,1545 JANE ST,M9N 2R3,5,(416) 241-1902,High Rise Apartment,,0,10,24,0,0,34,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.501944194, 43.698531019]}"
559,9995,Abacus Montessori Learning Centre,Commercial Agency,2723 ST CLAIR AVE E,M4B 1M8,19,(416) 285-8613,Other,Beck Taxi Building,0,13,24,0,0,37,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3100825357, 43.7057521385]}"
560,10017,Midland Child Care Centre,Non Profit Agency,4220 MIDLAND AVE,M1V 4S7,22,(416) 291-4886,Other,,0,15,48,0,0,63,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.297199226, 43.824973179]}"
561,10066,St. George Mini School Inc - Bond,Non Profit Agency,141 BOND AVE,M3B 1M1,16,(647) 478-6043,Place of Worship,St. George Orthodox Church,0,10,40,0,0,50,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3474507705, 43.7457197]}"
562,10104,Macaulay - Jane Street Child Care Centre,Non Profit Agency,610 JANE ST,M6S 4A6,4,(416) 769-8021x621,Purpose Built,,10,20,32,0,0,62,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4912326984, 43.6650967286]}"
563,10161,Three R's Early Learning Centre,Commercial Agency,225 WELLESWORTH DR,M9C 4S5,2,(416) 621-7890,Public Elementary School,Wellesworth Junior Public School,0,0,24,0,0,24,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.576718746, 43.656637342]}"
564,10166,Network Child Care Services - Metamorphosis Child Care Centre,Non Profit Agency,40 DONLANDS AVE,M4J 3N6,14,(416) 530-0722x4087,Place of Worship,Metamorphosis Greek Orthodox Church,0,15,24,0,0,39,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.338078737, 43.681367231]}"
565,10170,Manor Montessori School Inc - 14 De Savery Crescent,Commercial Agency,14 DE SAVERY CRES,M4S 2L2,12,(416) 488-4218,Low Rise Apartment,Manor Montessori School,0,0,92,0,0,92,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.389838779, 43.703091992]}"
566,10180,Plasp - David Hornell Junior School,Non Profit Agency,32 VICTORIA ST,M8V 1M6,3,(888) 739-4102,Public Elementary School,David Hornell Junior School,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.488893662, 43.619333279]}"
567,10192,Broad View French Montessori School II Limited,Commercial Agency,1236 KINGSTON RD,M1N 1P3,20,(416) 690-9305,Commercial Building,,0,10,24,0,0,34,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.2785658854, 43.6827892711]}"
568,10203,Plasp St Eugene Catholic School,Non Profit Agency,30 WESTROYAL RD,M9P 2C3,2,(888) 739-4102,Catholic Elementary School,St. Eugene School,0,0,0,26,90,116,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.537175742, 43.692580136]}"
569,10219,Wellesley Early Learning Centre - Earlscourt Creche CDI,Non Profit Agency,495 SHERBOURNE ST,M4X 1K7,13,(416) 928-9900,Community/Rec Centre - City,Wellesley Community Centre,10,20,32,0,0,62,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.374479399, 43.667796852]}"
570,10245,St. Nicholas Child Care Centre - Network,Non Profit Agency,1020 MCNICOLL AVE,M1W 2J6,22,(416) 530-0722x4095,Hospital/Health Centre,,10,20,32,0,0,62,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.336009777, 43.805763121]}"
571,10270,Denton Place Centres For Early Learning Inc.,Commercial Agency,30 DENTON AVE,M1L 4P2,20,(416) 686-6445x221,High Rise Apartment,,10,20,26,0,30,86,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.28769586, 43.693969417]}"
572,10335,Leaside Children's House,Commercial Agency,839 MILLWOOD RD,M4G 1W5,15,(416) 425-0101,House,,0,10,31,0,0,41,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3673175769, 43.7044272069]}"
573,10337,Friendly Little Campus (2037711 Ontario Ltd),Commercial Agency,3255 LAWRENCE AVE E,M1H 3A3,21,(416) 431-3233,Other,,10,10,16,0,0,36,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.239660234, 43.756327119]}"
574,10338,Kids & Company - Finch Site,Commercial Agency,5650 YONGE ST,M2M 4G3,18,(416) 222-0905x0,Office Building,North American Centre (Xerox Building Office),10,25,30,0,0,65,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.415987711, 43.780001486]}"
575,10347,Lily's House Inc.,Commercial Agency,1032 COXWELL AVE,M4C 3G5,14,(416) 423-8580,Commercial Building,,0,15,0,0,0,15,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.32935617, 43.696787894]}"
576,10396,Garderie La Farandole Felix-Leclerc,Non Profit Agency,50 CELESTINE DR,M9R 3N3,2,(647) 438-9139,Public Elementary (French),Ecole Felix Leclerc,10,15,24,26,30,105,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.561445638, 43.689693122]}"
577,10418,Eyet Early Learning Centre (Annie's Place),Non Profit Agency,101 BARRINGTON AVE,M4C 4Y9,19,(647) 258-9988,Public Elementary School,Secord Public School,0,0,16,52,90,158,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.301831245, 43.692378893]}"
578,10432,Absorbent Minds (Op: 1756925 Ontario Inc.),Commercial Agency,16 OLD KINGSTON RD,M1E 3J5,25,(416) 284-6286,Place of Worship,,0,10,11,30,0,51,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.183434267, 43.774851218]}"
579,10439,Central Montessori Schools - Willowdale Campus,Commercial Agency,157 WILLOWDALE AVE,M2N 4Y7,18,(416) 250-1022,Purpose Built,Central Montessori,0,14,48,0,0,62,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.400416614, 43.766650142]}"
580,10442,St. Sylvester Child Care Centre,Non Profit Agency,260 SILVER SPRINGS BLVD,M1V 1S4,22,(416) 291-0023,Catholic Elementary School,St. Sylvester Catholic School,0,10,16,13,30,69,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.302249616, 43.8053669982]}"
581,10443,Macaulay - Dovercourt Child Care Centre,Non Profit Agency,228 BARTLETT AVE,M6H 3G4,9,(416) 516-8367x610,Public Elementary School,Dovercourt Public School,0,10,24,39,45,118,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.435778958, 43.666735608]}"
582,10444,Alexander Muir Gladstone Jr Ymca,Non Profit Agency,108 GLADSTONE AVE,M6J 3L2,9,(416) 534-8454,Public Elementary School,Alexander Muir Gladstone Public School,10,15,24,39,30,118,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.428847257, 43.646021246]}"
583,10450,Bluebird Montessori School South,Commercial Agency,515 BROADVIEW AVE,M4K 2N6,14,(416) 606-3398,Church,,0,13,23,0,30,66,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.353699864, 43.670896448]}"
584,10459,C.A.S.P. Catholic After School Program,Non Profit Agency,53 GRACEFIELD AVE,M6L 1L3,5,(416) 707-0558,Catholic Elementary School,St. Francis Xavier Catholic School,0,0,0,0,45,45,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.483410335, 43.7108580978]}"
585,10462,Plasp Transfiguration Of Our Lord Catholic School,Non Profit Agency,55 LUDSTONE DR,M9R 2J2,2,(888) 739-4102,Catholic Elementary School,Transfiguration Of Our Lord Catholic School,0,0,0,13,13,26,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.5628740281, 43.6915298432]}"
586,10468,Gerrard Early Learning Centre,Non Profit Agency,163 GERRARD ST E,M5A 2E4,13,(416) 926-2208,Other,,17,23,16,0,0,56,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.374096528, 43.660612088]}"
587,10476,Casa Vera Montessori School,Commercial Agency,2000 KEELE ST,M6M 3Y4,5,(416) 850-9705,Place of Worship,Greenborough Community Church,0,15,20,0,0,35,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.4757305393, 43.6974194449]}"
588,10477,The Divine Infant Child Care Centre,Non Profit Agency,30 INGLETON BLVD,M1V 3H7,23,(416) 299-1405,Catholic Elementary School,The Divine Infant Catholic School,0,10,16,26,30,82,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.2703346722, 43.8218201139]}"
